AreaKey,gwr_Intercept,mgwr_Intercept,mgwr_t_Intercept,gwr_PctRural,mgwr_PctRural,mgwr_t_PctRural,gwr_PctPov,mgwr_PctPov,mgwr_t_PctPov,gwr_PctBlack,mgwr_PctBlack,mgwr_t_PctBlack
13241,27.92366423708983,0.5475150801006727,3.964871206889422,-0.16727950130183647,-0.8134626781444163,-9.4520500926621,-0.18933546413142757,-0.29461885814358174,-2.7239426960844852,-0.0069414498122529695,0.10349536172043225,1.0195144696556813
13243,19.44272774294376,-0.010739582271455769,-0.08037191040803549,-0.07634122049682118,-0.37711529372040226,-4.0060638409254805,-0.32004601179340936,-0.297317825758527,-2.810400310714991,0.09117102394551302,0.14731250253226796,1.3336291834842533
13245,24.807642821485196,0.04671992911166419,0.36843563535226415,-0.12091473174307628,-0.6042820389509624,-5.801531593177069,-0.1814115878437299,-0.3046590032852711,-2.896755162567763,-0.04399657260415184,0.03777246359776516,0.35426409249530655
13247,28.720089179179833,0.33090217787394005,2.4348118681261823,-0.18009262669640408,-0.8466858645374529,-9.560548921152424,-0.15773816579411343,-0.299793435235798,-2.8191904579537463,-0.0258598059652332,0.10685281445249149,1.0435927268996823
13249,20.190616903641907,-0.043559879319305744,-0.328741794866182,-0.08677288582639642,-0.4206033623472144,-4.686243828376318,-0.2944875903649148,-0.30073495628788494,-2.8592220422149333,0.07284806274422838,0.1273199983494202,1.1689106854881348
13251,22.02639839515742,-0.036961238845630136,-0.29405847205901176,-0.1039701948409499,-0.49834220583059646,-5.099827363174489,-0.21261540115371386,-0.2949968685366632,-2.848193061215722,0.002972627433447154,0.05654694392670637,0.5317462594046743
13253,18.559373259120136,-0.06776206581719506,-0.4973064946470203,-0.07123287827874004,-0.35449286565160365,-3.650661416731883,-0.3389180991847812,-0.2948628989032056,-2.799396368251704,0.11579787893809185,0.15688072151575216,1.424154751120649
13255,27.015929458244305,-0.0024695649039493395,-0.01827654894532764,-0.15419968519098268,-0.735315547852126,-8.79161111522276,-0.2975037606814445,-0.29963711523743736,-2.8386606536243817,0.03038509137742301,0.11417266185470837,1.1061053818383957
13257,28.76656188996556,0.5574859656615179,4.102997416416012,-0.17808430178075857,-0.829351020957998,-9.691639081186992,-0.14091471021473165,-0.29849256522841705,-2.772128413017959,-0.034347739849444336,0.09501920885734395,0.9332924006630652
13259,20.418941564360807,-0.007555490463474804,-0.05647222769625487,-0.08537241275177329,-0.4099055480155086,-4.486511476285294,-0.3376309078878103,-0.29849295613824106,-2.806986570916029,0.09359523316688155,0.14465923711486042,1.315968136765128
13261,19.48828684362539,-0.04247219055859337,-0.31920236848660993,-0.08126631732451013,-0.3950743746303222,-4.3221735868275095,-0.2869327601003436,-0.29907860804973674,-2.8580049217762657,0.0755209751335811,0.1290437941816327,1.1890029519716314
13263,23.205794891042576,-0.07528294959960427,-0.5935423842236401,-0.11346437546567872,-0.5504088962967602,-6.6041010231546435,-0.3583204702331738,-0.30003833688793347,-2.857228953331926,0.08228889553411667,0.12503445310656375,1.1844593890756425
13265,27.522285494267212,0.23202965147577564,1.9013627604924106,-0.15156276990713105,-0.7306474609172036,-8.031198098049478,-0.15744864984208265,-0.3097728213947817,-2.9324494879417444,-0.05659082890329093,0.05240713067951941,0.4987819912821087
13267,19.291399699040458,-0.1293534134989802,-1.0525935817393042,-0.09348697767931814,-0.43093503701259217,-4.559587274054675,-0.20785491122713334,-0.2935802449100954,-2.886680063611053,0.047170731154303064,0.09072220062320864,0.8630969675692431
13269,22.1330095483647,-0.08170466091520431,-0.6358704514399305,-0.10426002287546937,-0.5002470740454129,-5.8743790557443525,-0.31423014569441166,-0.3034232188893922,-2.8961181920723242,0.06586289486234749,0.11529028931244154,1.0726941187987495
13271,17.032730703655265,-0.21318438310463542,-1.6300725421480364,-0.07378188548547689,-0.3344939185148683,-3.1726574863323713,-0.2191929863097581,-0.29508372280610334,-2.8979052579888473,0.0772004293378182,0.10929119565804743,1.0380241414309843
13273,19.17919947821315,-0.02924823746268413,-0.2225406229527267,-0.07643569208670808,-0.37469798837799523,-3.973086197390897,-0.3074888129416456,-0.29760226013847624,-2.8321399539873298,0.0887807798766271,0.13959582952466845,1.2799377839292776
13275,18.193533114929398,-0.1544407742187291,-1.160152669218555,-0.07291425122274157,-0.36102457469618277,-3.722118830421087,-0.3332884432114353,-0.29403841627200916,-2.8416944827832613,0.12369172651726083,0.14413223556613336,1.3386913119527217
13277,18.002891073134236,-0.17893771257556104,-1.3482950827501823,-0.07302384725226062,-0.35757706235693854,-3.6913552163924788,-0.30937904937428623,-0.29483327829683514,-2.8737788854045117,0.11201936663292617,0.1291686035073958,1.2132149078985384
13279,18.899543480911206,-0.1477560646994922,-1.154185941767456,-0.08976418853918762,-0.4073820241702441,-4.285864133277316,-0.20014129417783044,-0.29444486098843664,-2.8945567765859748,0.04460343928275571,0.09019624978447871,0.8584360291385159
13281,27.439997100453624,0.500249124359336,3.621359847206046,-0.1607514821412947,-0.8015379570012271,-9.357150946785579,-0.22244133453406342,-0.29183092183779336,-2.698312207323353,0.01145602331127541,0.11062092255249627,1.0909843712974143
13283,18.94638469643138,-0.14719883922188534,-1.0896562665658986,-0.0855983090139609,-0.39591524376669296,-3.9202984755747687,-0.19305096841280459,-0.2964640164594906,-2.9055665100016346,0.029657330489619233,0.08105047854557809,0.7697324758516646
13285,24.744195622985284,-0.05956328561006391,-0.4485098184126161,-0.12415939788745917,-0.6449540312699291,-7.716658218176228,-0.4824990551735253,-0.2921236062285898,-2.761685060258887,0.13028277666170618,0.1399278507436972,1.3568887019402107
13287,18.19782650244849,-0.13827836819825623,-1.0067387521998834,-0.07574338060418705,-0.3640196538658007,-3.875730630122619,-0.2897769679304484,-0.2959407602739888,-2.879139118434809,0.09818949477564314,0.12565737064957125,1.1785725856063627
13289,21.24907408577722,-0.10755687457985777,-0.8227250010581852,-0.09931070657713637,-0.47352582059311066,-4.607428096199291,-0.235007282680529,-0.3045040131955224,-2.940801689000747,0.02643885807762071,0.07840419979772484,0.7315846949551187
13291,27.240179268826044,0.45799426717990077,3.3439410137600922,-0.15765491642139015,-0.8012129700966082,-9.30398640728249,-0.24414527316666262,-0.2909175275667142,-2.691727844834778,0.021270700421324038,0.11532484664320669,1.1382762502934813
13293,24.28687728516855,-0.08028212035080652,-0.635926340011746,-0.12422901664288566,-0.5958423533908306,-7.169336154878762,-0.3401190033640869,-0.3021366898925478,-2.8790751657905034,0.06234439342306233,0.1157804762006942,1.1015818875658423
13295,26.023213904433447,-0.05289464173849601,-0.38119650403096417,-0.13323805097592994,-0.7529000938169856,-8.57004056662077,-0.4007523023539826,-0.2831064636134831,-2.6251500708685898,0.08625340476205566,0.13958026704889195,1.3801476080260038
13297,29.142487994498037,0.46954422270628693,3.4270916951115287,-0.18635405613308156,-0.8524081511443696,-9.853425062425544,-0.10078301749124154,-0.3019145954035355,-2.8331211408822563,-0.05029918950200239,0.09846895301113848,0.9613284052335842
13299,18.663593259630446,-0.2551760203141009,-2.0216582433548895,-0.08664295814592506,-0.4286315996618175,-4.2517412975395334,-0.27743268040027175,-0.2922423426969349,-2.8741260783662863,0.1003102465546506,0.12152882167161136,1.1519183089158505
13301,26.16807886489428,0.12014362452229993,0.9513669542495303,-0.13459309055801724,-0.6628234498526004,-6.9296157745186555,-0.17810954294382153,-0.3090742576611008,-2.937706280929445,-0.04857556015017037,0.042590888602486617,0.40082714751646326
13303,22.771980622800363,-0.09485350773566023,-0.7584562391959223,-0.10253950586123366,-0.5109565187534624,-5.084304598260922,-0.21509307983720669,-0.30291661540249215,-2.92239302172997,-0.01404963591393586,0.05349135144567228,0.5000638024723907
13305,19.105310174368007,-0.17002480577305182,-1.4024184382279623,-0.0941767858979435,-0.4456665057587629,-4.422762013956309,-0.23252874393240242,-0.2919224988356505,-2.8755777943268863,0.07191303834999956,0.10677701573760044,1.0150354706211369
13307,19.743421709965492,-0.01571243046421555,-0.11830670113000075,-0.08044721312125346,-0.39381416616308784,-4.279915047232798,-0.30892981477622206,-0.29878077379417967,-2.830107106331455,0.08320618905907043,0.1389892945790142,1.2657159861368283
13309,17.50576004777925,-0.19039882362822064,-1.4409367054569593,-0.07891915029535827,-0.33291853910902625,-3.0733156983158163,-0.18795454350456203,-0.29568621623352603,-2.905160312287586,0.0517192228270699,0.09702860489611667,0.9231683017488426
13311,27.747401806980665,0.5578004893078078,4.01251147942097,-0.1653345292738529,-0.8127157979428663,-9.544854357887925,-0.2085534160216127,-0.2934916679608994,-2.7208048865003085,0.0040674386086041615,0.1089560723784013,1.0734957979927204
13313,26.21062672944503,0.061974686131653675,0.46322308367027165,-0.13839796322838988,-0.7650144478439359,-8.697768213995056,-0.36051442222262486,-0.2844272474165527,-2.632657797940335,0.07219849338418753,0.13436741990005324,1.328908287259057
13315,18.03483323345527,-0.13776233741387012,-1.0245602533825489,-0.0770473063793695,-0.36020332797113114,-3.529017572919391,-0.2605556914837024,-0.2964443257323446,-2.894877707698141,0.08431940277091259,0.11563249824174518,1.0909485347830963
13317,28.45280215367366,0.3177653499186095,2.501679451569376,-0.16340841488055133,-0.7759355421724605,-8.542063873128923,-0.14097011597191603,-0.3074493190640435,-2.8953831330079707,-0.06307562656859803,0.06128437105470981,0.590343867248456
13319,22.35309561596456,-0.1096644689737066,-0.8220876491311264,-0.10304560573795568,-0.5021894239124642,-5.142553936297736,-0.22665383747335724,-0.30464928274174197,-2.941769416803205,0.0029924469416403115,0.063728261789897,0.5947342980360907
13321,18.22050769202413,-0.13386450076040596,-0.9864901963020333,-0.07403367197491305,-0.361015748327844,-3.857836151780442,-0.30981242373424217,-0.29538333522095817,-2.8612279034173067,0.10863555449474704,0.13461273969492182,1.2549747925965187
